1001,41.9,5,252,4750
1001,41.4,5,252,4751
1001,41.6,5,252,4752
1001,42,5,252,4753
1001,41.7,5,252,4754
1001,41.9,5,252,4755
1001,41.8,5,252,4756
1001,41.7,5,252,4757
1001,42,5,252,4758
1001,42.1,5,252,4759
1001,42.2,5,252,4760
1001,42,5,252,4761
1001,42.3,5,252,4762
1001,42.1,5,252,4763
1001,42.3,5,252,4764
1001,42.6,5,252,4765
1001,42.7,5,252,4766
1001,42.9,5,252,4767
1001,42.8,5,252,4768
1001,43.3,5,252,4769
1001,43,5,252,4770
1001,42.9,5,252,4771
1001,43,5,252,4772
1001,43.1,5,252,4773
1001,43.4,5,252,4774
1001,43.8,5,252,4775
1001,44.2,5,252,4776
1001,44.4,5,252,4777
1001,44.2,5,252,4778
1001,44.7,5,252,4779
1001,44.6,5,252,4780
1001,44.4,5,252,4781
1001,44.9,5,252,4782
1001,44.9,5,252,4783
1001,45.1,5,252,4784
1001,44.8,5,252,4785
1001,45.1,5,252,4786
1001,44.8,5,252,4787
1001,45.1,5,252,4788
1001,45.5,5,252,4789
1001,45.4,5,252,4790
1001,45.6,5,252,4791
1001,45.2,5,252,4792
1001,45.8,5,252,4793
1001,45.7,5,252,4794
1001,45.2,5,252,4795
1001,45.2,5,252,4796
1001,45.6,5,252,4797
1001,45.6,5,252,4798
1001,45.6,5,252,4799
1001,45.8,5,252,4800
1001,46.2,5,252,4801
1001,45.7,5,252,4802
1001,45.6,5,252,4803
1001,45.5,5,252,4804
1001,45.5,5,252,4805
1001,45.6,5,252,4806
1001,45.5,5,252,4807
1001,45.5,5,252,4808
1001,45.4,5,252,4809
1001,45.5,5,252,4810
1001,45.4,5,252,4811
1001,45.1,5,252,4812
1001,45.3,5,252,4813
1001,45.2,5,252,4814
1001,45.5,5,252,4815
1001,45.5,5,252,4816
1001,45.4,5,252,4817
1001,45.4,5,252,4818
1001,44.9,5,252,4819
1001,45.1,5,252,4820
1001,45.3,5,252,4821
1001,44.9,5,252,4822
1001,44.9,5,252,4823
1001,45.2,5,252,4824
1001,45.5,5,252,4825
1001,44.8,5,252,4826
1001,45.3,5,252,4827
1001,45.3,5,252,4828
1001,45,5,252,4829
1001,44.9,5,252,4830
1001,44.9,5,252,4831
1001,44.3,5,252,4832
1001,44.8,5,252,4833
1001,44.8,5,252,4834
1001,44.7,5,252,4835
1001,44.4,5,252,4836
1001,44.3,5,252,4837
1001,44.3,5,252,4838
1001,44.3,5,252,4839
1001,44.1,5,252,4840
1001,44,5,252,4841
1001,43.6,5,252,4842
1001,43.8,5,252,4843
1001,43.6,5,252,4844
1001,43.8,5,252,4845
1001,43.7,5,252,4846
1001,43.8,5,252,4847
1001,43.6,5,252,4848
1001,43.3,5,252,4849
1001,42.9,5,252,4850
1001,42.6,5,252,4851
1001,42.2,5,252,4852
1001,42.1,5,252,4853
1001,42.3,5,252,4854
1001,41.8,5,252,4855
1001,42.3,5,252,4856
1001,41.9,5,252,4857
1001,42,5,252,4858
1001,41.9,5,252,4859
1001,41.7,5,252,4860
1001,41.8,5,252,4861
1001,41.6,5,252,4862
1001,41.6,5,252,4863
1001,41.4,5,252,4864
1001,41.2,5,252,4865
1001,40.9,5,252,4866
1001,40.5,5,252,4867
1001,41,5,252,4868
1001,40.7,5,252,4869
1001,39.9,5,252,4870
1001,39,5,252,4871
1001,39.4,5,252,4872
1001,38.7,5,252,4873
1001,38.6,5,252,4874
1001,38.2,5,252,4875
1001,38.6,5,252,4876
1001,38.4,5,252,4877
1001,38,5,252,4878
1001,37.6,5,252,4879
1001,38.3,5,252,4880
1001,38.7,5,252,4881
1001,37.8,5,252,4882
1001,37.8,5,252,4883
1001,38.2,5,252,4884
1001,38,5,252,4885
1001,38.1,5,252,4886
1001,38.4,5,252,4887
1001,38.1,5,252,4888
1001,36.6,5,252,4889
1001,38.3,5,253,4890
1001,37.3,5,253,4891
1001,36.6,5,253,4892
1001,37.5,5,253,4893
1001,37.5,5,253,4894
1001,37.9,5,253,4895
1001,38,5,253,4896
1001,37.7,5,253,4897
1001,39,5,253,4898
1001,38.4,5,253,4899
1001,38.6,5,253,4900
1001,38.7,5,253,4901
1001,38.4,5,253,4902
1001,39.1,5,253,4903
1001,39.1,5,253,4904
1001,38.8,5,253,4905
1001,38.7,5,253,4906
1001,39.3,5,253,4907
1001,39.5,5,253,4908
1001,39.3,5,253,4909
1001,38.9,5,253,4910
1001,39.1,5,253,4911
1001,39.1,5,253,4912
1001,39.8,5,253,4913
1001,38.7,5,253,4914
1001,38.3,5,253,4915
1001,39,5,253,4916
1001,38.7,5,253,4917
1001,39,5,253,4918
1001,39.1,5,253,4919
1001,39.3,5,253,4920
1001,39.1,5,253,4921
1001,39.1,5,253,4922
1001,39.5,5,253,4923
1001,39.7,5,253,4924
1001,39.3,6,253,4925
1001,39.4,6,253,4926
1001,39.5,6,253,4927
1001,40.2,6,253,4928
1001,41,6,253,4929
1001,40,6,253,4930
1001,40.2,6,253,4931
1001,40.8,6,253,4932
1001,40.1,6,253,4933
1001,39.9,6,253,4934
1001,39.1,6,253,4935
1001,39.5,6,253,4936
1001,39.3,6,253,4937
1001,39.3,6,253,4938
1001,39.1,6,253,4939
1001,39.4,6,253,4940
1001,38.9,6,253,4941
1001,39.4,6,253,4942
1001,39.4,6,253,4943
1001,39.5,6,253,4944
1001,39.5,6,253,4945
1001,39.7,6,253,4946
1001,39.5,6,253,4947
1001,39.3,6,253,4948
1001,40.1,6,253,4949
1001,40.1,6,253,4950
1001,40.3,6,253,4951
1001,40.5,6,253,4952
1001,40.4,6,253,4953
1001,39.9,6,253,4954
1001,40.5,6,253,4955
1001,40.5,6,253,4956
1001,40.5,6,253,4957
1001,40.8,6,253,4958
1001,40.4,6,253,4959
1001,40.4,6,253,4960
1001,40.2,6,253,4961
1001,40.3,6,253,4962
1001,38.9,6,253,4963
1001,40.3,6,253,4964
1001,38.8,6,253,4965
1001,39.3,6,253,4966
1001,39.8,6,253,4967
1001,39.2,6,253,4968
1001,39,6,253,4969
1001,38.7,6,253,4970
1001,38.2,6,253,4971
1001,37.6,6,253,4972
1001,37.1,6,253,4973
1001,37.3,6,253,4974
1001,37.3,6,253,4975
1001,37.4,6,253,4976
1001,37.7,6,253,4977
1001,37.4,6,253,4978
1001,37.3,6,253,4979
1001,37.7,6,253,4980
1001,37.1,6,253,4981
1001,35.2,6,253,4982
1001,36.1,6,253,4983
1001,36.5,6,253,4984
1001,36,6,253,4985
1001,36.1,6,253,4986
1001,35.8,6,253,4987
1001,35.2,6,253,4988
1001,34.6,6,253,4989
1001,34.2,6,253,4990
1001,34.2,6,253,4991
1001,34.6,6,253,4992
1001,35,6,253,4993
1001,35.2,6,253,4994
1001,35.1,6,253,4995
1001,33.3,6,253,4996
1001,34.8,6,253,4997
1001,34.6,6,253,4998
1001,33.7,6,253,4999
1001,32.6,6,253,5000
1001,32,6,253,5001
1001,32.6,6,253,5002
1001,31.2,6,253,5003
1001,31.6,6,253,5004
1001,32.4,6,253,5005
1001,32.1,6,253,5006
